conservation_unit;species;station;date;time
Vassununga;Dasypus;209;26/01/2016;20:55:42
Vassununga;Dasypus;202;17/02/2016;03:46:37
Bebedouro;Cfamiliaris;183;20/10/2014;11:14:46
Bebedouro;Cfamiliaris;183;03/11/2014;10:56:26
Bebedouro;Cfamiliaris;183;03/12/2014;12:02:55
Bebedouro;Cfamiliaris;186;22/10/2014;17:55:36
Jatai;Cfamiliaris;56;05/08/2014;12:06:01
Santa Barbara;Cfamiliaris;10(m/e);24/03/2015;09:22:00
Santa Barbara;Cfamiliaris;10(m/e);30/03/2015;12:07:04
Santa Barbara;Cfamiliaris;11(m/e);19/03/2015;15:23:31
Santa Barbara;Cfamiliaris;11(m/e);20/03/2015;07:24:41
Santa Barbara;Cfamiliaris;11(m/e);20/03/2015;19:12:30
Santa Barbara;Cfamiliaris;11(m/e);24/03/2015;06:41:11
Santa Barbara;Cfamiliaris;11(m/e);02/04/2015;08:04:33
Santa Barbara;Cfamiliaris;11(m/e);05/04/2015;06:48:59
Santa Barbara;Cfamiliaris;11(m/e);08/04/2015;17:25:00
Santa Barbara;Cfamiliaris;13(m/e);20/03/2015;06:09:44
Santa Barbara;Cfamiliaris;13(m/e);22/03/2015;18:26:47
Santa Barbara;Cfamiliaris;13(m/e);07/04/2015;05:33:46
Santa Barbara;Cfamiliaris;14(m/e);22/03/2015;07:59:16
Santa Barbara;Cfamiliaris;18(m/e);31/03/2015;07:37:44
Santa Barbara;Cfamiliaris;19(m/e);01/04/2015;06:27:29
Santa Barbara;Cfamiliaris;20(m/e);16/01/2015;06:59:36
Santa Barbara;Cfamiliaris;21(m/e);22/03/2015;10:00:28
Santa Barbara;Cfamiliaris;21(m/e);07/04/2015;05:43:41
Santa Barbara;Cfamiliaris;33(m/e);26/03/2015;07:28:29
Santa Barbara;Cfamiliaris;41(m/e);02/04/2015;21:39:23
Santa Barbara;Cfamiliaris;10(m/e);12/04/2015;07:58:27
Santa Barbara;Cfamiliaris;10(m/e);21/04/2015;13:33:57
Santa Barbara;Cfamiliaris;11(m/e);09/04/2015;11:45:46
Santa Barbara;Cfamiliaris;11(m/e);10/04/2015;10:20:33
Santa Barbara;Cfamiliaris;11(m/e);14/04/2015;07:01:43
Santa Barbara;Cfamiliaris;11(m/e);15/04/2015;10:32:27
Santa Barbara;Cfamiliaris;11(m/e);16/04/2015;15:25:10
Santa Barbara;Cfamiliaris;11(m/e);20/04/2015;07:19:35
Santa Barbara;Cfamiliaris;11(m/e);22/04/2015;12:06:05
Santa Barbara;Cfamiliaris;11(m/e);22/04/2015;17:11:39
Santa Barbara;Cfamiliaris;18(m/e);15/04/2015;16:49:47
Santa Barbara;Cfamiliaris;26(m/e);19/04/2015;05:02:13
Santa Barbara;Cfamiliaris;9(m/e);02/05/2015;07:32:03
Santa Barbara;Cfamiliaris;10(m/e);04/05/2015;12:18:54
Santa Barbara;Cfamiliaris;11(m/e);25/04/2015;09:44:55
Santa Barbara;Cfamiliaris;11(m/e);26/04/2015;19:10:07
Santa Barbara;Cfamiliaris;11(m/e);29/04/2015;15:04:21
Santa Barbara;Cfamiliaris;11(m/e);04/05/2015;13:33:47
Santa Barbara;Cfamiliaris;11(m/e);02/05/2015;06:46:52
Santa Barbara;Cfamiliaris;19(m/e);25/04/2015;09:28:25
Santa Barbara;Cfamiliaris;11(m/e);06/05/2015;04:11:27
Santa Barbara;Cfamiliaris;11(m/e);06/05/2015;15:01:44
Santa Barbara;Cfamiliaris;11(m/e);07/05/2015;06:40:26
Santa Barbara;Cfamiliaris;11(m/e);09/05/2015;03:25:14
Santa Barbara;Cfamiliaris;11(m/e);10/05/2015;12:21:28
Santa Barbara;Cfamiliaris;11(m/e);10/05/2015;16:29:53
Santa Barbara;Cfamiliaris;11(m/e);11/05/2015;12:14:21
Santa Barbara;Cfamiliaris;11(m/e);11/05/2015;06:53:32
Santa Barbara;Cfamiliaris;11(m/e);16/05/2015;02:31:02
Santa Barbara;Cfamiliaris;18(m/e);09/05/2015;07:25:03
Santa Barbara;Cfamiliaris;9(m/e);19/05/2015;15:54:43
Santa Barbara;Cfamiliaris;9(m/e);23/05/2015;14:41:28
Santa Barbara;Cfamiliaris;11(m/e);19/05/2015;16:48:10
Santa Barbara;Cfamiliaris;11(m/e);19/05/2015;17:17:39
Santa Barbara;Cfamiliaris;11(m/e);20/05/2015;06:11:55
Santa Barbara;Cfamiliaris;11(m/e);24/05/2015;14:38:07
Santa Barbara;Cfamiliaris;11(m/e);29/05/2015;06:15:18
Santa Barbara;Cfamiliaris;13(m/e);25/05/2015;06:59:05
Santa Barbara;Cfamiliaris;14(m/e);01/06/2015;08:07:21
Santa Barbara;Cfamiliaris;20(m/e);31/05/2015;11:06:54
Santa Barbara;Cfamiliaris;20(m/e);01/06/2015;10:31:30
Santa Barbara;Cfamiliaris;21(m/e);31/05/2015;10:08:56
Santa Barbara;Cfamiliaris;34(m/e);19/05/2015;13:26:35
Santa Barbara;Cfamiliaris;41(m/e);22/05/2015;10:42:37
Santa Barbara;Cfamiliaris;230;14/08/2014;01:44:57
Santa Barbara;Cfamiliaris;230;14/08/2014;06:44:31
Santa Barbara;Cfamiliaris;229;14/08/2014;08:15:07
Santa Barbara;Cfamiliaris;228;15/08/2014;07:37:12
Santa Barbara;Cfamiliaris;248;18/08/2014;07:25:50
Santa Barbara;Cfamiliaris;238;22/08/2014;09:09:40
Santa Barbara;Cfamiliaris;255;23/08/2014;04:09:34
Santa Barbara;Cfamiliaris;238;27/08/2014;06:09:52
Santa Barbara;Cfamiliaris;248;29/08/2014;06:35:56
Santa Barbara;Cfamiliaris;248;29/08/2014;09:48:25
Santa Barbara;Cfamiliaris;240;01/09/2014;09:16:21
Santa Barbara;Cfamiliaris;231;05/09/2014;07:37:22
Santa Barbara;Cfamiliaris;231;08/09/2014;07:11:45
Santa Barbara;Cfamiliaris;246;16/09/2014;04:52:58
Santa Barbara;Cfamiliaris;246;16/09/2014;08:06:34
Santa Barbara;Cfamiliaris;246;18/09/2014;09:12:13
Santa Barbara;Cfamiliaris;246;21/09/2014;06:22:30
Santa Barbara;Cfamiliaris;246;23/09/2014;01:12:50
Santa Barbara;Cfamiliaris;246;23/09/2014;02:25:03
Santa Barbara;Cfamiliaris;246;23/09/2014;06:19:20
Santa Barbara;Cfamiliaris;246;27/09/2014;04:36:07
Santa Barbara;Cfamiliaris;246;27/09/2014;08:20:12
Santa Barbara;Cfamiliaris;246;28/09/2014;05:13:48
Santa Barbara;Cfamiliaris;246;28/09/2014;06:39:24
Santa Barbara;Cfamiliaris;246;30/09/2014;05:08:26
Santa Barbara;Cfamiliaris;246;30/09/2014;06:06:01
Santa Barbara;Cfamiliaris;238;15/12/2014;06:12:56
Santa Barbara;Cfamiliaris;148;17/12/2014;05:44:48
Santa Barbara;Cfamiliaris;148;25/12/2014;08:51:00
Santa Barbara;Cfamiliaris;148;27/12/2014;08:44:07
Santa Barbara;Cfamiliaris;148;12/01/2015;08:45:37
Santa Barbara;Cfamiliaris;148;12/02/2015;05:47:02
Santa Barbara;Cfamiliaris;231;25/02/2015;01:48:04
Santa Barbara;Cfamiliaris;150;25/02/2015;06:27:48
Santa Barbara;Cfamiliaris;230;12/02/2015;08:55:23
Santa Barbara;Cfamiliaris;231;25/02/2015;09:34:45
Santa Barbara;Cfamiliaris;237;26/02/2015;02:03:57
Santa Barbara;Cfamiliaris;150;26/02/2015;06:59:34
Santa Barbara;Cfamiliaris;150;26/02/2015;08:16:03
Santa Barbara;Cfamiliaris;150;26/02/2015;09:17:26
Santa Barbara;Cfamiliaris;150;26/02/2015;10:38:00
Santa Barbara;Cfamiliaris;150;27/02/2015;09:30:51
Santa Barbara;Cfamiliaris;150;28/02/2015;09:47:01
Santa Barbara;Cfamiliaris;235;04/03/2015;07:04:28
Santa Barbara;Cfamiliaris;234;12/03/2015;03:44:27
Santa Barbara;Cfamiliaris;235;13/06/2015;08:29:57
Santa Rita;Cfamiliaris;197;05/05/2016;09:34:46
Santa Rita;Cfamiliaris;197;24/05/2016;14:16:44
Santa Rita;Cfamiliaris;197;08/06/2016;16:39:04
Santa Rita;Cfamiliaris;198;25/03/2016;11:26:45
Santa Rita;Cfamiliaris;198;06/05/2016;04:29:06
Santa Rita;Cfamiliaris;198;17/05/2016;12:44:10
Santa Rita;Cfamiliaris;198;02/06/2016;15:45:38
Santa Rita;Cfamiliaris;198;07/06/2016;10:00:06
Santa Rita;Cfamiliaris;261;02/04/2016;17:30:22
Santa Rita;Cfamiliaris;261;09/04/2016;15:44:14
Santa Rita;Cfamiliaris;261;01/05/2016;08:52:40
Santa Rita;Cfamiliaris;261;10/05/2016;16:00:16
Sertaozinho;Cfamiliaris;109;14/11/2012;13:44:09
Sertaozinho;Cfamiliaris;110;18/11/2012;07:47:39
Sertaozinho;Cfamiliaris;110;14/11/2012;09:03:25
Furnas 2011;Cfamiliaris;76;08/07/2011;11:15:46
Furnas 2011;Cfamiliaris;99;26/08/2011;17:12:15
Furnas 2013;Cfamiliaris;58;18/09/2013;07:48:49
Furnas 2013;Cfamiliaris;58;06/07/2013;08:25:33
Furnas 2013;Cfamiliaris;58;24/08/2013;10:43:06
Furnas 2013;Cfamiliaris;58;06/10/2013;11:41:22
Furnas 2013;Cfamiliaris;59;17/11/2013;09:37:30
Furnas 2013;Cfamiliaris;61;05/07/2013;08:36:10
Furnas 2017;Cfamiliaris;10;23/01/2017;14:46:32
Furnas 2017;Cfamiliaris;27;27/03/2017;18:23:44
Furnas 2017;Cfamiliaris;6;23/03/2017;08:20:20
Furnas 2017;Cfamiliaris;5;25/02/2017;09:57:05
Furnas 2017;Cfamiliaris;3;24/01/2017;11:29:20
Furnas 2017;Cfamiliaris;3;25/01/2017;22:41:51
Furnas 2017;Cfamiliaris;3;30/03/2017;06:08:38
Furnas 2017;Cfamiliaris;3;16/04/2017;06:31:37
Furnas 2017;Cfamiliaris;4;25/02/2017;17:36:49
Furnas 2017;Cfamiliaris;4;28/02/2017;06:50:43
Furnas 2017;Cfamiliaris;4;08/03/2017;12:06:25
Furnas 2017;Cfamiliaris;4;09/03/2017;12:00:22
Furnas 2017;Cfamiliaris;4;14/03/2017;13:09:33
Furnas 2017;Cfamiliaris;4;24/03/2017;06:58:51
Furnas 2017;Cfamiliaris;2;12/02/2017;06:16:56
Furnas 2017;Cfamiliaris;2;29/03/2017;07:39:22
Furnas 2017;Cfamiliaris;1;29/01/2017;07:22:42
Furnas 2017;Cfamiliaris;1;31/01/2017;10:54:03
Furnas 2017;Cfamiliaris;1;02/02/2017;11:34:26
Furnas 2017;Cfamiliaris;1;06/02/2017;15:00:31
Furnas 2017;Cfamiliaris;1;11/02/2017;05:44:30
Furnas 2017;Cfamiliaris;1;01/03/2017;13:19:28
Furnas 2017;Cfamiliaris;1;06/03/2017;11:26:03
Furnas 2017;Cfamiliaris;1;09/03/2017;12:49:17
Furnas 2017;Cfamiliaris;1;13/03/2017;06:36:54
Furnas 2017;Cfamiliaris;1;15/03/2017;11:46:49
Furnas 2017;Cfamiliaris;1;18/03/2017;06:25:32
Furnas 2017;Cfamiliaris;1;18/03/2017;10:44:40
Furnas 2017;Cfamiliaris;1;19/03/2017;07:39:29
Furnas 2017;Cfamiliaris;1;02/04/2017;17:06:31
Furnas 2017;Cfamiliaris;1;09/04/2017;06:14:47
Furnas 2017;Cfamiliaris;1;09/04/2017;07:42:23
Furnas 2017;Cfamiliaris;1;09/04/2017;13:26:44
Furnas 2017;Cfamiliaris;1;10/04/2017;06:42:35
Furnas 2017;Cfamiliaris;1;16/04/2017;07:25:17
Furnas 2017;Cfamiliaris;17;21/02/2017;08:30:59
Furnas 2017;Cfamiliaris;17;31/03/2017;08:25:02
Furnas 2017;Cfamiliaris;31;23/01/2017;10:34:16
Furnas 2017;Cfamiliaris;31;23/01/2017;13:21:08
Furnas 2017;Cfamiliaris;14;24/01/2017;08:43:43
Furnas 2017;Cfamiliaris;8;27/03/2017;06:03:23
Furnas 2017;Cfamiliaris;8;31/03/2017;05:31:06
Furnas 2017;Cfamiliaris;8;04/04/2017;06:01:23
Furnas 2017;Cfamiliaris;8;05/04/2017;07:41:54
Furnas 2017;Cfamiliaris;8;11/04/2017;06:31:43
Furnas 2017;Cfamiliaris;8;17/04/2017;06:17:02
Furnas 2017;Cfamiliaris;8;08/07/2017;17:56:18
Furnas 2017;Cfamiliaris;8;03/08/2017;12:59:43
Furnas 2017;Cfamiliaris;8;18/08/2017;19:27:57
Furnas 2017;Cfamiliaris;6;25/03/2017;11:48:33
Furnas 2017;Cfamiliaris;6;25/03/2017;13:05:22
Furnas 2017;Cfamiliaris;6;29/03/2017;06:42:46
Furnas 2017;Cfamiliaris;20;31/01/2017;06:42:47
Furnas 2017;Cfamiliaris;20;31/01/2017;22:07:29
Furnas 2017;Cfamiliaris;20;28/03/2017;07:15:40
Furnas 2017;Cfamiliaris;20;28/03/2017;02:59:02
Furnas 2017;Cfamiliaris;20;01/04/2017;02:59:04
Furnas 2017;Cfamiliaris;20;01/04/2017;06:36:13
Furnas 2017;Cfamiliaris;27;08/02/2017;22:30:06
Furnas 2017;Cfamiliaris;33;21/02/2017;21:18:38
Furnas 2017;Cfamiliaris;33;21/02/2017;07:08:16
Furnas 2017;Cfamiliaris;59;25/07/2017;07:08:17
Furnas 2017;Cfamiliaris;59;25/07/2017;05:20:30
Furnas 2017;Cfamiliaris;59;25/07/2017;15:27:00
Furnas 2017;Cfamiliaris;59;25/07/2017;02:12:15
Furnas 2017;Cfamiliaris;58;18/05/2017;02:12:16
Furnas 2017;Cfamiliaris;50;25/05/2017;02:12:33
Furnas 2017;Cfamiliaris;50;25/05/2017;21:16:37
Furnas 2017;Cfamiliaris;52;29/07/2017;21:16:38
Furnas 2017;Cfamiliaris;52;30/07/2017;21:17:08
Furnas 2017;Cfamiliaris;52;30/07/2017;00:11:57
Furnas 2017;Cfamiliaris;53;14/10/2017;00:11:59
Furnas 2017;Cfamiliaris;53;14/10/2017;19:49:58
Furnas 2017;Cfamiliaris;53;14/10/2017;10:42:02
Furnas 2017;Cfamiliaris;53;15/07/2017;10:42:03
Furnas 2017;Cfamiliaris;53;15/07/2017;19:27:26
Furnas 2017;Cfamiliaris;53;15/07/2017;12:27:19
Furnas 2017;Cfamiliaris;53;15/07/2017;21:13:28
Furnas 2017;Cfamiliaris;53;15/07/2017;08:20:50
Furnas 2017;Cfamiliaris;54;11/07/2017;13:46:29
Furnas 2017;Cfamiliaris;54;23/07/2017;15:36:20
Furnas 2017;Cfamiliaris;54;23/07/2017;16:54:48
Furnas 2017;Cfamiliaris;56;24/05/2017;11:50:30
Furnas 2017;Cfamiliaris;56;20/08/2017;06:20:17
Furnas 2017;Cfamiliaris;36;30/06/2017;14:36:09
Furnas 2017;Cfamiliaris;36;14/07/2017;16:26:07
Furnas 2017;Cfamiliaris;36;12/08/2017;10:38:48
Furnas 2017;Cfamiliaris;36;16/08/2017;04:28:44
Furnas 2017;Cfamiliaris;39;21/04/2017;13:51:53
Furnas 2017;Cfamiliaris;39;08/05/2017;08:45:12
Furnas 2017;Cfamiliaris;39;02/07/2017;17:15:54
Furnas 2017;Cfamiliaris;38;05/07/2017;11:34:40
Furnas 2017;Cfamiliaris;40;21/07/2017;19:24:49
Furnas 2017;Cfamiliaris;42;05/06/2017;11:10:56
Furnas 2017;Cfamiliaris;6;29/03/2017;06:42:47
Furnas 2017;Cfamiliaris;27;08/02/2017;22:30:08
Furnas 2017;Cfamiliaris;27;08/02/2017;19:57:12
Furnas 2017;Cfamiliaris;6;31/03/2017;07:15:39
Furnas 2017;Cfamiliaris;27;08/02/2017;09:37:15
Furnas 2017;Cfamiliaris;6;31/03/2017;06:36:13
Furnas 2017;Cfamiliaris;6;19/04/2017;15:27:00
Furnas 2017;Cfamiliaris;25;26/02/2017;14:12:36
Furnas 2017;Cfamiliaris;6;25/04/2017;10:42:02
Furnas 2017;Cfamiliaris;25;20/03/2017;10:46:49
Jatai;Lpardalis;38;13/06/2014;12:17:00
Jatai;Lpardalis;46;30/06/2014;22:52:41
Jatai;Lpardalis;40;16/04/2014;23:23:33
Jatai;Lpardalis;40;28/04/2014;20:41:09
Jatai;Lpardalis;40;06/05/2014;21:15:39
Jatai;Lpardalis;40;16/05/2014;22:52:37
Jatai;Lpardalis;40;19/06/2014;21:25:37
Jatai;Lpardalis;40;09/07/2014;04:37:00
Jatai;Lpardalis;47;13/05/2014;01:53:33
Jatai;Lpardalis;44;01/06/2014;18:41:45
Jatai;Lpardalis;44;01/06/2014;18:42:04
Jatai;Lpardalis;44;07/06/2014;18:19:22
Jatai;Lpardalis;44;11/06/2014;18:11:31
Jatai;Lpardalis;49;02/07/2014;00:33:46
Jatai;Lpardalis;5;05/02/2014;04:27:35
Jatai;Lpardalis;9;19/02/2014;05:27:43
Jatai;Lpardalis;12;17/02/2014;16:14:25
Jatai;Lpardalis;15;21/02/2014;22:40:27
Jatai;Lpardalis;19;13/03/2014;19:18:25
Jatai;Lpardalis;20;05/03/2014;23:36:26
Santa Barbara;Lpardalis;228;25/08/2014;00:24:20
Santa Barbara;Lpardalis;228;25/08/2014;00:24:21
Santa Barbara;Lpardalis;228;25/08/2014;00:24:21
Santa Barbara;Lpardalis;238;17/09/2014;01:23:34
Santa Barbara;Lpardalis;248;15/08/2014;01:10:54
Santa Barbara;Lpardalis;248;15/08/2014;01:10:55
Santa Barbara;Lpardalis;248;15/08/2014;01:10:55
Furnas 2011;Lpardalis;74;17/10/2011;20:24:18
Furnas 2011;Lpardalis;74;27/10/2011;03:11:38
Furnas 2011;Lpardalis;84;15/08/2011;17:29:08
Furnas 2011;Lpardalis;84;15/08/2011;17:29:08
Furnas 2011;Lpardalis;86;01/08/2011;05:05:58
Furnas 2011;Lpardalis;86;01/08/2011;05:05:58
Furnas 2011;Lpardalis;86;07/08/2011;19:16:41
Furnas 2011;Lpardalis;86;07/08/2011;19:16:41
Furnas 2011;Lpardalis;88;10/08/2011;20:11:53
Furnas 2011;Lpardalis;88;10/08/2011;20:11:53
Furnas 2011;Lpardalis;89;06/08/2011;18:44:16
Furnas 2011;Lpardalis;89;06/08/2011;18:44:16
Furnas 2011;Lpardalis;89;06/08/2011;18:45:02
Furnas 2011;Lpardalis;89;06/08/2011;18:45:02
Furnas 2011;Lpardalis;90;29/07/2011;20:18:59
Furnas 2011;Lpardalis;90;29/07/2011;20:18:59
Furnas 2011;Lpardalis;90;29/07/2011;20:19:27
Furnas 2011;Lpardalis;90;29/07/2011;20:19:27
Furnas 2011;Lpardalis;90;11/08/2011;03:55:48
Furnas 2011;Lpardalis;90;11/08/2011;03:55:48
Furnas 2011;Lpardalis;90;11/08/2011;03:56:10
Furnas 2011;Lpardalis;90;17/10/2011;20:26:48
Furnas 2011;Lpardalis;153;23/08/2011;11:10:44
Furnas 2011;Lpardalis;153;23/08/2011;11:10:44
Furnas 2011;Lpardalis;153;23/08/2011;11:11:16
Furnas 2011;Lpardalis;153;23/08/2011;11:11:16
Furnas 2011;Lpardalis;153;23/08/2011;11:12:00
Furnas 2011;Lpardalis;153;23/08/2011;11:12:00
Furnas 2011;Lpardalis;94;14/08/2011;09:16:25
Furnas 2011;Lpardalis;94;14/08/2011;09:16:25
Furnas 2011;Lpardalis;95;04/12/2011;08:45:51
Furnas 2011;Lpardalis;95;04/12/2011;08:45:51
Furnas 2011;Lpardalis;79;11/07/2011;04:40:37
Furnas 2011;Lpardalis;79;11/07/2011;04:40:37
Furnas 2013;Lpardalis;58;17/07/2013;03:31:33
Furnas 2013;Lpardalis;58;12/09/2013;21:42:19
Furnas 2013;Lpardalis;63;09/11/2013;01:55:07
Furnas 2013;Lpardalis;67;07/10/2013;05:36:06
Furnas 2013;Lpardalis;72;22/10/2013;19:10:44
Furnas 2013;Lpardalis;72;22/10/2013;19:11:07
Furnas 2017;Lpardalis;34;31/01/2017;04:22:59
Furnas 2017;Lpardalis;34;31/01/2017;04:22:59
Furnas 2017;Lpardalis;34;31/01/2017;04:22:59
Furnas 2017;Lpardalis;1;02/02/2017;05:13:52
Furnas 2017;Lpardalis;1;02/02/2017;05:13:53
Furnas 2017;Lpardalis;1;02/02/2017;05:13:53
Furnas 2017;Lpardalis;1;13/03/2017;06:22:23
Furnas 2017;Lpardalis;1;13/03/2017;06:22:24
Furnas 2017;Lpardalis;1;13/03/2017;06:22:24
Furnas 2017;Lpardalis;1;27/03/2017;05:06:19
Furnas 2017;Lpardalis;1;27/03/2017;05:06:20
Furnas 2017;Lpardalis;1;27/03/2017;05:06:21
Furnas 2017;Lpardalis;19;02/02/2017;19:40:31
Furnas 2017;Lpardalis;19;02/02/2017;19:40:31
Furnas 2017;Lpardalis;19;02/02/2017;19:40:32
Furnas 2017;Lpardalis;21;02/02/2017;23:30:44
Furnas 2017;Lpardalis;21;02/02/2017;23:30:44
Furnas 2017;Lpardalis;21;02/02/2017;23:30:45
Furnas 2017;Lpardalis;26;10/02/2017;04:12:15
Furnas 2017;Lpardalis;26;10/02/2017;04:12:15
Furnas 2017;Lpardalis;26;10/02/2017;04:12:16
Furnas 2017;Lpardalis;24;27/01/2017;00:48:06
Furnas 2017;Lpardalis;24;27/01/2017;00:48:06
Furnas 2017;Lpardalis;24;27/01/2017;00:48:07
Furnas 2017;Lpardalis;24;04/02/2017;03:04:15
Furnas 2017;Lpardalis;24;04/02/2017;03:04:16
Furnas 2017;Lpardalis;24;04/02/2017;03:04:16
Furnas 2017;Lpardalis;31;06/02/2017;00:14:37
Furnas 2017;Lpardalis;31;06/02/2017;00:14:37
Furnas 2017;Lpardalis;31;06/02/2017;00:14:38
Furnas 2017;Lpardalis;31;20/02/2017;21:18:41
Furnas 2017;Lpardalis;31;20/02/2017;21:18:41
Furnas 2017;Lpardalis;31;20/02/2017;21:18:42
Furnas 2017;Lpardalis;30;23/01/2017;19:50:43
Furnas 2017;Lpardalis;30;23/01/2017;19:50:44
Furnas 2017;Lpardalis;30;23/01/2017;19:50:44
Furnas 2017;Lpardalis;30;23/01/2017;19:51:22
Furnas 2017;Lpardalis;30;23/01/2017;19:51:22
Furnas 2017;Lpardalis;30;23/01/2017;19:51:23
Furnas 2017;Lpardalis;30;07/03/2017;00:27:08
Furnas 2017;Lpardalis;30;07/03/2017;00:27:08
Furnas 2017;Lpardalis;30;07/03/2017;00:27:09
Furnas 2017;Lpardalis;12;21/01/2017;21:29:19
Furnas 2017;Lpardalis;12;21/01/2017;21:29:19
Furnas 2017;Lpardalis;12;07/02/2017;00:43:11
Furnas 2017;Lpardalis;12;07/02/2017;00:43:11
Furnas 2017;Lpardalis;12;07/02/2017;00:43:12
Furnas 2017;Lpardalis;6;09/02/2017;06:55:09
Furnas 2017;Lpardalis;6;09/02/2017;06:55:10
Furnas 2017;Lpardalis;6;09/02/2017;06:55:10
Furnas 2017;Lpardalis;6;25/02/2017;04:40:59
Furnas 2017;Lpardalis;6;25/02/2017;04:40:59
Furnas 2017;Lpardalis;6;25/02/2017;04:41:00
Furnas 2017;Lpardalis;6;28/02/2017;05:17:49
Furnas 2017;Lpardalis;6;28/02/2017;05:17:50
Furnas 2017;Lpardalis;6;28/02/2017;05:17:50
Furnas 2017;Lpardalis;6;28/02/2017;05:18:16
Furnas 2017;Lpardalis;6;28/02/2017;05:18:17
Furnas 2017;Lpardalis;6;28/02/2017;05:18:17
Furnas 2017;Lpardalis;6;06/03/2017;05:44:16
Furnas 2017;Lpardalis;6;06/03/2017;05:44:16
Furnas 2017;Lpardalis;6;06/03/2017;05:44:17
Furnas 2017;Lpardalis;18;14/02/2017;03:32:50
Furnas 2017;Lpardalis;18;14/02/2017;03:32:50
Furnas 2017;Lpardalis;18;14/02/2017;03:32:50
Furnas 2017;Lpardalis;13;21/02/2017;08:13:16
Furnas 2017;Lpardalis;13;21/02/2017;08:13:17
Furnas 2017;Lpardalis;13;21/02/2017;08:13:18
Furnas 2017;Lpardalis;13;01/03/2017;00:56:08
Furnas 2017;Lpardalis;13;01/03/2017;00:56:09
Furnas 2017;Lpardalis;13;01/03/2017;00:56:09
Furnas 2017;Lpardalis;13;01/03/2017;03:16:21
Furnas 2017;Lpardalis;13;01/03/2017;03:16:22
Furnas 2017;Lpardalis;13;01/03/2017;03:16:22
Furnas 2017;Lpardalis;33;09/02/2017;05:50:49
Furnas 2017;Lpardalis;33;09/02/2017;05:50:49
Furnas 2017;Lpardalis;33;09/02/2017;05:50:50
Furnas 2017;Lpardalis;47;23/05/2017;17:59:04
Furnas 2017;Lpardalis;47;23/05/2017;17:59:04
Furnas 2017;Lpardalis;47;23/05/2017;17:59:05
Furnas 2017;Lpardalis;59;21/06/2017;21:37:00
Furnas 2017;Lpardalis;59;21/06/2017;21:37:01
Furnas 2017;Lpardalis;59;21/06/2017;21:37:01
Furnas 2017;Lpardalis;48;04/07/2017;04:44:11
Furnas 2017;Lpardalis;48;04/07/2017;04:44:12
Furnas 2017;Lpardalis;48;04/07/2017;04:44:12
Furnas 2017;Lpardalis;52;08/08/2017;11:04:51
Furnas 2017;Lpardalis;52;08/08/2017;11:04:51
Furnas 2017;Lpardalis;52;08/08/2017;11:04:52
Furnas 2017;Lpardalis;53;14/07/2017;06:44:37
Furnas 2017;Lpardalis;53;14/07/2017;06:44:38
Furnas 2017;Lpardalis;53;14/07/2017;06:44:38
Furnas 2017;Lpardalis;53;15/07/2017;00:47:10
Furnas 2017;Lpardalis;53;15/07/2017;00:47:11
Furnas 2017;Lpardalis;53;15/07/2017;00:47:12
Furnas 2017;Lpardalis;53;15/07/2017;00:49:14
Furnas 2017;Lpardalis;53;15/07/2017;00:49:14
Furnas 2017;Lpardalis;53;15/07/2017;00:49:15
Furnas 2017;Lpardalis;53;15/07/2017;04:07:09
Furnas 2017;Lpardalis;53;15/07/2017;04:07:10
Furnas 2017;Lpardalis;53;15/07/2017;04:07:10
Furnas 2017;Lpardalis;53;15/07/2017;04:10:15
Furnas 2017;Lpardalis;53;15/07/2017;04:10:15
Furnas 2017;Lpardalis;53;15/07/2017;04:10:16
Furnas 2017;Lpardalis;53;25/07/2017;07:21:43
Furnas 2017;Lpardalis;53;25/07/2017;07:21:44
Furnas 2017;Lpardalis;53;25/07/2017;07:21:44
Furnas 2017;Lpardalis;55;25/06/2017;20:03:02
Furnas 2017;Lpardalis;55;25/06/2017;20:03:03
Furnas 2017;Lpardalis;55;25/06/2017;20:03:03
Furnas 2017;Lpardalis;55;17/07/2017;17:20:44
Furnas 2017;Lpardalis;55;17/07/2017;17:20:45
Furnas 2017;Lpardalis;55;17/07/2017;17:20:46
Furnas 2017;Lpardalis;41;03/08/2017;22:44:28
Furnas 2017;Lpardalis;41;03/08/2017;22:44:29
Furnas 2017;Lpardalis;41;03/08/2017;22:44:29
Furnas 2017;Lpardalis;43;06/05/2017;22:23:20
Furnas 2017;Lpardalis;43;06/05/2017;22:23:21
Furnas 2017;Lpardalis;43;06/05/2017;22:23:21
Furnas 2017;Lpardalis;45;09/05/2017;00:59:09
Furnas 2017;Lpardalis;45;09/05/2017;00:59:10
Furnas 2017;Lpardalis;45;09/05/2017;00:59:10
Furnas 2017;Lpardalis;45;09/05/2017;03:59:15
Furnas 2017;Lpardalis;45;09/05/2017;03:59:16
Furnas 2017;Lpardalis;45;09/05/2017;03:59:16
Furnas 2017;Lpardalis;45;09/05/2017;03:59:36
Furnas 2017;Lpardalis;45;09/05/2017;03:59:37
Furnas 2017;Lpardalis;45;09/05/2017;03:59:37
Furnas 2017;Lpardalis;45;13/06/2017;18:52:57
Furnas 2017;Lpardalis;45;13/06/2017;18:52:58
Furnas 2017;Lpardalis;45;13/06/2017;18:52:58
Furnas 2017;Lpardalis;45;29/06/2017;21:40:01
Furnas 2017;Lpardalis;45;29/06/2017;21:40:02
